,codcliente,ingressi_condivisi
12075,44294,10
12076,44298,0
12077,44299,29
12078,44300,5
12079,44313,14
12080,44315,11
12081,44323,6
12082,44324,0
12083,44325,4
12084,44330,0
12085,44332,6
12086,44345,18
12087,44350,0
12088,44352,0
12089,44355,4
12090,44359,3
12091,44372,6
12092,44374,0
12093,44383,0
12094,44387,17
12095,44389,5
12096,44394,5
12097,44400,0
12098,44404,11
12099,44406,3
12100,44408,0
12101,44409,4
12102,44410,0
12103,44422,0
12104,44426,3
12105,44442,8
12106,44443,0
12107,44445,8
12108,44448,4
12109,44453,11
12110,44462,0
12111,44465,3
12112,44473,8
12113,44474,0
12114,44477,0
12115,44478,0
12116,44480,22
12117,44481,10
12118,44482,0
12119,44497,3
12120,44498,5
12121,44500,4
12122,44504,4
12123,44507,11
12124,44509,0
12125,44514,5
12126,44515,9
12127,44517,6
12128,44519,6
12129,44520,3
12130,44523,0
12131,44532,0
12132,44537,15
12133,44539,0
12134,44540,10
12135,44543,5
12136,44544,4
12137,44545,14
12138,44547,9
12139,44553,0
12140,44554,8
12141,44560,3
12142,44563,0
12143,44564,0
12144,44571,0
12145,44575,9
12146,44580,0
12147,44585,5
12148,44586,12
12149,44587,7
12150,44593,0
12151,44594,10
12152,44609,0
12153,44611,8
12154,44614,0
12155,44619,3
12156,44625,0
12157,44631,0
12158,44641,0
12159,44645,3
12160,44649,5
12161,44654,8
12162,44665,3
12163,44669,14
12164,44679,8
12165,44682,0
12166,44687,0
12167,44695,3
12168,44703,6
12169,44708,0
12170,44709,10
12171,44711,0
12172,44713,3
12173,44716,15
12174,44726,3
12175,44730,7
12176,44733,3
12177,44739,4
12178,44745,6
12179,44746,9
12180,44751,4
12181,44753,15
12182,44756,3
12183,44758,3
12184,44763,0
12185,44766,8
12186,44768,3
12187,44770,11
12188,44772,13
12189,44774,18
12190,44777,15
12191,44779,3
12192,44785,8
12193,44789,6
12194,44791,0
12195,44796,10
12196,44800,6
12197,44810,12
12198,44812,8
12199,44813,7
12200,44814,10
12201,44818,3
12202,44821,0
12203,44823,6
12204,44825,5
12205,44828,9
12206,44831,0
12207,44835,4
12208,44837,5
12209,44838,5
12210,44843,8
12211,44846,6
12212,44849,0
12213,44850,3
12214,44853,0
12215,44854,8
12216,44856,6
12217,44857,0
12218,44864,7
12219,44866,5
12220,44871,13
12221,44873,3
12222,44874,8
12223,44883,17
12224,44884,11
12225,44885,10
12226,44895,5
12227,44897,7
12228,44899,6
12229,44900,3
12230,44902,0
12231,44903,5
12232,44907,0
12233,44909,11
12234,44913,0
12235,44915,8
12236,44917,5
12237,44918,0
12238,44926,17
12239,44928,12
12240,44939,3
12241,44940,5
12242,44942,9
12243,44952,0
12244,44953,4
12245,44957,4
12246,44962,7
12247,44963,6
12248,44964,5
12249,44965,0
12250,44971,0
12251,44972,0
12252,44973,14
12253,44977,5
12254,44983,12
12255,44987,3
12256,44992,12
12257,44994,0
12258,45005,0
12259,45013,4
12260,45017,3
12261,45022,5
12262,45024,0
12263,45025,0
12264,45028,4
12265,45031,12
12266,45032,5
12267,45034,9
12268,45041,0
12269,45042,21
12270,45044,4
12271,45052,6
12272,45053,9
12273,45055,13
12274,45062,6
12275,45063,12
12276,45064,0
12277,45067,8
12278,45070,8
12279,45072,8
12280,45073,17
12281,45074,11
12282,45075,0
12283,45076,12
12284,45079,6
12285,45082,0
12286,45083,3
12287,45086,3
12288,45087,20
12289,45092,0
12290,45096,0
12291,45097,5
12292,45098,0
12293,45102,0
12294,45104,10
12295,45105,5
12296,45110,22
12297,45119,13
12298,45124,7
12299,45125,0
12300,45130,0
12301,45133,11
12302,45136,0
12303,45137,0
12304,45138,4
12305,45142,0
12306,45147,3
12307,45149,4
12308,45150,14
12309,45151,11
12310,45152,9
12311,45155,16
12312,45158,3
12313,45160,13
12314,45167,3
12315,45182,0
12316,45185,6
12317,45193,7
12318,45204,4
12319,45205,5
12320,45208,4
12321,45218,3
12322,45219,3
12323,45226,3
12324,45231,6
12325,45236,7
12326,45240,12
12327,45244,4
12328,45251,0
12329,45262,15
12330,45263,4
12331,45264,10
12332,45266,9
12333,45267,10
12334,45275,6
12335,45278,6
12336,45283,0
12337,45285,12
12338,45295,10
12339,45296,14
12340,45297,0
12341,45299,14
12342,45300,7
12343,45301,4
12344,45304,10
12345,45305,8
12346,45309,7
12347,45317,8
12348,45320,5
12349,45323,8
12350,45335,5
12351,45337,0
12352,45339,0
12353,45340,0
12354,45342,4
12355,45349,3
12356,45361,3
12357,45362,6
12358,45366,0
12359,45371,23
12360,45379,7
12361,45380,10
12362,45381,4
12363,45404,5
12364,45405,7
12365,45407,11
12366,45408,5
12367,45411,0
12368,45412,7
12369,45413,0
12370,45415,7
12371,45422,3
12372,45424,4
12373,45425,0
12374,45428,11
12375,45430,9
12376,45434,21
12377,45436,7
12378,45441,5
12379,45445,4
12380,45454,4
12381,45460,0
12382,45463,11
12383,45464,0
12384,45476,0
12385,45481,13
12386,45487,12
12387,45490,5
12388,45492,7
12389,45496,6
12390,45498,4
12391,45500,5
12392,45504,11
12393,45512,9
12394,45513,3
12395,45515,0
12396,45518,6
12397,45528,3
12398,45534,0
12399,45540,0
12400,45543,14
12401,45544,3
12402,45545,8
12403,45549,8
12404,45550,5
12405,45551,18
12406,45554,6
12407,45560,5
12408,45570,4
12409,45574,7
12410,45585,13
12411,45588,4
12412,45589,13
12413,45592,6
12414,45597,5
12415,45601,8
12416,45603,12
12417,45608,3
12418,45613,3
12419,45617,0
12420,45620,13
12421,45621,0
12422,45625,10
12423,45626,10
12424,45628,4
12425,45630,0
12426,45635,18
12427,45643,0
12428,45644,7
12429,45645,4
12430,45646,11
12431,45649,10
12432,45653,9
12433,45659,8
12434,45664,23
12435,45669,0
12436,45676,3
12437,45683,4
12438,45685,0
12439,45689,14
12440,45691,5
12441,45692,3
12442,45693,8
12443,45696,5
12444,45697,0
12445,45701,8
12446,45702,0
12447,45703,0
12448,45705,4
12449,45708,23
12450,45720,0
12451,45727,0
12452,45728,4
12453,45736,6
12454,45754,3
12455,45756,3
12456,45762,0
12457,45764,3
12458,45767,5
12459,45769,6
12460,45771,3
12461,45778,0
12462,45780,5
12463,45788,4
12464,45790,5
12465,45791,7
12466,45794,15
12467,45796,0
12468,45798,7
12469,45812,0
12470,45816,0
12471,45824,3
12472,45838,3
12473,45840,4
12474,45841,0
12475,45842,0
12476,45845,0
12477,45847,0
12478,45860,10
12479,45861,12
12480,45862,6
12481,45866,4
12482,45867,0
12483,45869,4
12484,45870,6
12485,45877,12
12486,45878,0
12487,45880,0
12488,45886,4
12489,45887,13
12490,45889,14
12491,45892,6
12492,45894,3
12493,45895,16
12494,45900,18
12495,45903,28
12496,45908,4
12497,45912,16
12498,45915,3
12499,45917,0
12500,45918,0
12501,45921,3
12502,45930,22
12503,45934,9
12504,45936,9
12505,45938,5
12506,45943,13
12507,45946,25
12508,45958,8
12509,45959,11
12510,45963,19
12511,45964,16
12512,45966,27
12513,45967,16
12514,45970,4
12515,45974,11
12516,45976,0
12517,45977,4
12518,45981,0
12519,45983,11
12520,45984,0
12521,45986,5
12522,45995,6
12523,46004,4
12524,46009,15
12525,46012,0
12526,46014,0
12527,46021,8
12528,46029,3
12529,46033,0
12530,46034,4
12531,46043,0
12532,46044,5
12533,46045,10
12534,46048,0
12535,46049,7
12536,46051,22
12537,46052,4
12538,46053,12
12539,46054,9
12540,46066,3
12541,46068,20
12542,46069,17
12543,46071,5
12544,46079,6
12545,46080,8
12546,46081,13
12547,46085,5
12548,46087,11
12549,46095,11
12550,46103,18
12551,46104,5
12552,46118,7
12553,46120,5
12554,46125,7
12555,46127,13
12556,46130,42
12557,46135,0
12558,46137,6
12559,46144,0
12560,46146,0
12561,46149,5
12562,46150,5
12563,46158,17
12564,46159,11
12565,46165,0
12566,46167,6
12567,46168,16
12568,46172,52
12569,46176,20
12570,46184,5
12571,46187,3
12572,46192,0
12573,46198,4
12574,46205,5
12575,46207,15
12576,46209,11
12577,46211,4
12578,46212,7
12579,46213,17
12580,46214,6
12581,46218,0
12582,46224,0
12583,46225,4
12584,46230,19
12585,46231,11
12586,46235,15
12587,46236,6
12588,46241,0
12589,46244,0
12590,46252,8
12591,46253,5
12592,46254,9
12593,46257,0
12594,46258,9
12595,46266,3
12596,46270,6
12597,46284,3
12598,46285,4
12599,46286,11
12600,46294,7
12601,46296,0
12602,46297,0
12603,46302,0
12604,46306,0
12605,46307,3
12606,46311,6
12607,46314,3
12608,46322,3
12609,46327,0
12610,46332,9
12611,46333,18
12612,46350,0
12613,46356,0
12614,46366,6
12615,46375,0
12616,46381,7
12617,46406,6
12618,46408,5
12619,46409,9
12620,46420,7
12621,46429,10
12622,46434,11
12623,46443,3
12624,46445,3
12625,46446,3
12626,46449,13
12627,46450,13
12628,46455,23
12629,46456,5
12630,46458,0
12631,46461,5
12632,46462,6
12633,46463,0
12634,46467,11
12635,46468,0
12636,46472,3
12637,46487,9
12638,46492,0
12639,46504,3
12640,46508,0
12641,46509,5
12642,46510,4
12643,46520,6
12644,46523,14
12645,46529,7
12646,46536,16
12647,46538,9
12648,46549,6
12649,46557,0
12650,46561,0
12651,46563,3
12652,46564,0
12653,46571,10
12654,46574,6
12655,46575,5
12656,46577,0
12657,46581,0
12658,46585,14
12659,46589,0
12660,46598,17
12661,46604,3
12662,46605,6
12663,46607,3
12664,46611,7
12665,46613,5
12666,46618,5
12667,46621,7
12668,46625,5
12669,46629,0
12670,46635,3
12671,46637,3
12672,46638,0
12673,46644,0
12674,46647,3
12675,46649,11
12676,46652,10
12677,46654,0
12678,46665,4
12679,46666,29
12680,46681,0
12681,46685,0
12682,46687,5
12683,46690,9
12684,46692,8
12685,46693,5
12686,46698,5
12687,46701,15
12688,46704,8
12689,46712,5
12690,46713,4
12691,46715,4
12692,46716,14
12693,46718,0
12694,46720,6
12695,46723,6
12696,46724,0
12697,46725,6
12698,46733,7
12699,46743,3
12700,46744,10
12701,46746,12
12702,46753,0
12703,46757,4
12704,46758,12
12705,46768,0
12706,46770,0
12707,46773,0
12708,46774,12
12709,46776,5
12710,46777,5
12711,46781,5
12712,46785,0
12713,46787,12
12714,46789,7
12715,46792,10
12716,46793,0
12717,46796,0
12718,46799,5
12719,46801,3
12720,46802,3
12721,46803,0
12722,46804,3
12723,46810,5
12724,46814,4
12725,46816,15
12726,46818,11
12727,46820,0
12728,46821,20
12729,46822,0
12730,46824,3
12731,46825,5
12732,46829,3
12733,46830,3
12734,46831,7
12735,46832,13
12736,46836,0
12737,46840,11
12738,46844,3
12739,46846,9
12740,46847,0
12741,46849,12
12742,46851,7
12743,46853,10
12744,46869,15
12745,46870,5
12746,46876,0
12747,46877,3
12748,46880,13
12749,46884,6
12750,46886,10
12751,46888,12
12752,46891,5
12753,46892,8
12754,46901,0
12755,46906,16
12756,46909,0
12757,46910,14
12758,46913,0
12759,46921,8
12760,46926,0
12761,46927,8
12762,46938,0
12763,46945,5
12764,46946,7
12765,46949,0
12766,46954,0
12767,46962,0
12768,46968,0
12769,46971,4
12770,46975,13
12771,46978,36
12772,46979,0
12773,46981,0
12774,46982,0
12775,46986,13
12776,46987,0
12777,46991,9
12778,46993,7
12779,46995,4
12780,46997,0
12781,46998,0
12782,47001,0
12783,47002,6
12784,47004,0
12785,47016,0
12786,47020,5
12787,47022,8
12788,47026,0
12789,47030,10
12790,47039,8
12791,47042,8
12792,47044,0
12793,47048,4
12794,47054,15
12795,47057,0
12796,47064,6
12797,47067,5
12798,47072,0
12799,47073,3
12800,47083,10
12801,47098,15
12802,47099,10
12803,47100,9
12804,47102,0
12805,47114,10
12806,47126,6
12807,47128,3
12808,47129,7
12809,47135,9
12810,47138,4
12811,47144,8
12812,47153,0
12813,47156,4
12814,47159,7
12815,47171,6
12816,47173,25
12817,47175,33
12818,47182,5
12819,47185,12
12820,47188,4
12821,47195,0
12822,47201,0
12823,47203,16
12824,47207,5
12825,47209,3
12826,47211,4
12827,47213,9
12828,47214,0
12829,47219,0
12830,47222,8
12831,47224,4
12832,47225,0
12833,47228,0
12834,47230,4
12835,47236,9
12836,47243,11
12837,47244,8
12838,47245,18
12839,47246,7
12840,47251,0
12841,47252,16
12842,47257,3
12843,47260,4
12844,47264,0
12845,47266,11
12846,47270,0
12847,47276,4
12848,47277,4
12849,47278,5
12850,47279,0
12851,47280,0
12852,47283,0
12853,47294,11
12854,47295,7
12855,47302,7
12856,47312,0
12857,47315,5
12858,47317,4
12859,47318,7
12860,47329,11
12861,47337,0
12862,47345,21
12863,47356,0
12864,47363,6
12865,47365,0
12866,47368,8
12867,47376,5
12868,47377,6
12869,47380,6
12870,47386,9
12871,47389,7
12872,47390,0
12873,47392,6
12874,47395,16
12875,47398,12
12876,47402,9
12877,47403,15
12878,47405,7
12879,47406,4
12880,47410,0
12881,47411,0
12882,47416,5
12883,47418,0
12884,47420,0
12885,47421,4
12886,47422,29
12887,47424,0
12888,47426,10
12889,47428,26
12890,47429,5
12891,47433,4
12892,47434,0
12893,47435,0
12894,47447,7
12895,47448,8
12896,47450,7
12897,47454,14
12898,47456,3
12899,47458,0
12900,47462,6
12901,47480,7
12902,47488,9
12903,47489,4
12904,47491,0
12905,47493,0
12906,47496,4
12907,47499,0
12908,47511,16
12909,47518,0
12910,47525,0
12911,47529,3
12912,47535,7
12913,47541,4
12914,47546,8
12915,47550,10
12916,47551,3
12917,47552,0
12918,47553,6
12919,47568,0
12920,47570,12
12921,47571,7
12922,47578,8
12923,47580,0
12924,47582,0
12925,47585,0
12926,47588,3
12927,47597,9
12928,47598,6
12929,47609,6
12930,47610,0
12931,47611,0
12932,47640,10
12933,47642,8
12934,47648,6
12935,47651,7
12936,47655,9
12937,47661,4
12938,47663,0
12939,47665,9
12940,47666,5
12941,47672,9
12942,47675,8
12943,47682,9
12944,47685,7
12945,47686,14
12946,47694,7
12947,47695,6
12948,47699,4
12949,47703,3
12950,47708,11
12951,47714,10
12952,47718,4
12953,47719,6
12954,47720,14
12955,47725,4
12956,47729,0
12957,47730,0
12958,47733,4
12959,47734,0
12960,47735,0
12961,47740,15
12962,47743,6
12963,47744,6
12964,47746,0
12965,47748,8
12966,47750,0
12967,47752,5
12968,47753,0
12969,47754,13
12970,47757,3
12971,47758,6
12972,47759,6
12973,47760,4
12974,47762,0
12975,47766,4
12976,47768,8
12977,47771,3
12978,47772,0
12979,47774,5
12980,47775,0
12981,47784,3
12982,47785,4
12983,47787,5
12984,47789,0
12985,47793,0
12986,47800,15
12987,47803,3
12988,47804,13
12989,47805,0
12990,47808,0
12991,47825,6
12992,47826,0
12993,47827,5
12994,47829,4
12995,47839,5
12996,47841,5
12997,47842,4
12998,47846,0
12999,47851,6
13000,47853,8
13001,47854,0
13002,47855,0
13003,47856,3
13004,47858,5
13005,47861,4
13006,47868,5
13007,47869,9
13008,47870,5
13009,47871,3
13010,47875,3
13011,47877,4
13012,47879,0
13013,47883,0
13014,47888,9
13015,47889,0
13016,47890,0
13017,47893,3
13018,47894,11
13019,47895,6
13020,47897,0
13021,47898,15
13022,47899,3
13023,47900,6
13024,47901,12
13025,47902,7
13026,47907,0
13027,47908,4
13028,47911,0
13029,47914,0
13030,47917,15
13031,47919,0
13032,47925,0
13033,47926,10
13034,47927,4
13035,47931,5
13036,47933,25
13037,47935,0
13038,47940,13
13039,47944,11
13040,47946,9
13041,47949,4
13042,47952,5
13043,47953,13
13044,47954,7
13045,47958,10
13046,47959,7
13047,47963,8
13048,47967,0
13049,47968,5
13050,47972,7
13051,47975,3
13052,47977,13
13053,47984,12
13054,47989,7
13055,47993,5
13056,47994,8
13057,47995,5
13058,47997,3
13059,48000,15
13060,48002,4
13061,48003,0
13062,48007,11
13063,48010,0
13064,48014,13
13065,48022,7
13066,48036,5
13067,48041,0
13068,48048,0
13069,48050,20
13070,48051,5
13071,48052,8
13072,48058,6
13073,48062,0
13074,48068,5
13075,48079,9
13076,48080,0
13077,48089,3
13078,48092,0
13079,48093,12
13080,48094,3
13081,48097,0
13082,48098,0
13083,48099,8
13084,48101,0
13085,48105,6
13086,48106,9
13087,48109,13
13088,48110,0
13089,48111,8
13090,48113,5
13091,48114,3
13092,48115,16
13093,48117,3
13094,48120,21
13095,48122,0
13096,48123,14
13097,48124,6
13098,48127,13
13099,48130,13
13100,48135,5
13101,48136,11
13102,48138,0
13103,48139,3
13104,48142,3
13105,48147,3
13106,48149,5
13107,48154,12
13108,48159,8
13109,48161,7
13110,48164,0
13111,48167,6
13112,48171,9
13113,48172,0
13114,48176,15
13115,48177,6
13116,48183,3
13117,48184,3
13118,48195,0
13119,48198,9
13120,48202,15
13121,48208,3
13122,48210,5
13123,48214,0
13124,48223,13
13125,48226,7
13126,48229,6
13127,48242,0
13128,48243,7
13129,48244,6
13130,48245,4
13131,48249,5
13132,48251,4
13133,48257,0
13134,48264,6
13135,48276,4
13136,48278,13
13137,48282,12
13138,48286,0
13139,48287,6
13140,48288,7
13141,48289,8
13142,48290,21
13143,48292,7
13144,48297,20
13145,48306,9
13146,48309,5
13147,48310,3
13148,48313,29
13149,48321,0
13150,48331,8
13151,48333,0
13152,48340,16
13153,48345,12
13154,48346,10
13155,48348,3
13156,48353,6
13157,48354,0
13158,48355,4
13159,48361,5
13160,48363,0
13161,48365,6
13162,48375,10
13163,48376,4
13164,48380,3
13165,48383,4
13166,48384,0
13167,48385,3
13168,48388,0
13169,48392,0
13170,48393,3
13171,48401,0
13172,48402,4
13173,48404,8
13174,48406,13
13175,48408,7
13176,48420,9
13177,48430,7
13178,48436,4
13179,48442,0
13180,48446,3
13181,48454,4
13182,48455,0
13183,48456,0
13184,48461,14
13185,48466,6
13186,48467,4
13187,48470,6
13188,48471,5
13189,48472,5
13190,48474,6
13191,48475,7
13192,48476,21
13193,48478,3
13194,48481,9
13195,48482,0
13196,48487,7
13197,48503,6
13198,48518,0
13199,48522,10
13200,48525,11
13201,48526,0
13202,48538,8
13203,48547,9
13204,48560,5
13205,48565,5
13206,48576,6
13207,48577,12
13208,48582,5
13209,48585,6
13210,48588,0
13211,48596,0
13212,48600,4
13213,48603,9
13214,48608,6
13215,48616,3
13216,48617,0
13217,48627,0
13218,48632,0
13219,48638,5
13220,48639,6
13221,48648,0
13222,48651,10
13223,48653,4
13224,48656,0
13225,48657,0
13226,48658,0
13227,48659,3
13228,48664,0
13229,48665,9
13230,48667,8
13231,48672,0
13232,48674,16
13233,48676,4
13234,48679,0
13235,48682,13
13236,48683,10
13237,48690,0
13238,48699,0
13239,48702,7
13240,48714,5
13241,48721,3
13242,48722,15
13243,48724,6
13244,48733,0
13245,48735,4
13246,48736,8
13247,48738,9
13248,48748,12
13249,48753,18
13250,48761,17
13251,48762,9
13252,48763,0
13253,48766,3
13254,48769,0
13255,48777,0
13256,48780,5
13257,48781,5
13258,48791,6
13259,48792,10
13260,48793,5
13261,48795,5
13262,48796,4
13263,48797,6
13264,48800,7
13265,48802,0
13266,48819,5
13267,48821,11
13268,48822,4
13269,48826,0
13270,48832,8
13271,48835,10
13272,48847,7
13273,48851,3
13274,48852,4
13275,48857,0
13276,48866,0
13277,48874,0
13278,48876,11
13279,48879,3
13280,48880,5
13281,48884,0
13282,48888,0
13283,48892,3
13284,48902,10
13285,48904,7
13286,48910,14
13287,48914,8
13288,48920,6
13289,48921,0
13290,48924,0
13291,48925,13
13292,48929,4
13293,48932,0
13294,48934,17
13295,48938,7
13296,48942,6
13297,48952,0
13298,48953,4
13299,48954,88
13300,48957,7
13301,48960,4
13302,48961,10
13303,48971,13
13304,48976,4
13305,48978,0
13306,48983,10
13307,48989,0
13308,48990,3
13309,48994,0
13310,49005,16
13311,49007,6
13312,49009,10
13313,49012,8
13314,49015,0
13315,49018,21
13316,49021,0
13317,49025,8
13318,49027,0
13319,49029,0
13320,49030,4
13321,49041,4
13322,49043,6
13323,49045,5
13324,49049,4
13325,49054,0
13326,49060,0
13327,49061,0
13328,49069,15
13329,49071,5
13330,49075,10
13331,49078,15
13332,49081,0
13333,49087,8
13334,49089,4
13335,49098,4
13336,49103,9
13337,49105,0
13338,49107,11
13339,49109,9
13340,49110,0
13341,49114,9
13342,49122,0
13343,49125,6
13344,49129,6
13345,49134,0
13346,49138,10
13347,49143,7
13348,49147,13
13349,49149,0
13350,49155,17
13351,49160,4
13352,49167,6
13353,49172,0
13354,49177,12
13355,49178,3
13356,49183,3
13357,49185,8
13358,49187,0
13359,49191,11
13360,49194,0
13361,49202,7
13362,49206,10
13363,49213,4
13364,49231,9
13365,49234,7
13366,49240,11
13367,49247,10
13368,49248,7
13369,49249,0
13370,49250,9
13371,49251,4
13372,49253,0
13373,49255,17
13374,49256,0
13375,49263,13
13376,49268,4
13377,49269,10
13378,49270,5
13379,49271,9
13380,49278,4
13381,49283,0
13382,49286,4
13383,49289,4
13384,49292,8
13385,49299,6
13386,49302,6
13387,49304,17
13388,49305,12
13389,49312,12
13390,49315,7
13391,49316,7
13392,49325,5
13393,49326,8
13394,49336,9
13395,49339,0
13396,49342,3
13397,49347,6
13398,49349,9
13399,49351,0
13400,49352,9
13401,49355,0
13402,49366,3
13403,49367,0
13404,49373,11
13405,49378,12
13406,49384,8
13407,49385,3
13408,49387,9
13409,49388,6
13410,49390,5
13411,49391,4
13412,49393,3
13413,49394,9
13414,49396,0
13415,49398,9
13416,49402,21
13417,49407,3
13418,49413,0
13419,49414,7
13420,49415,15
13421,49416,6
13422,49418,3
13423,49421,5
13424,49425,9
13425,49429,9
13426,49431,19
13427,49432,0
13428,49433,6
13429,49434,4
13430,49443,0
13431,49444,15
13432,49447,3
13433,49463,17
13434,49467,17
13435,49468,7
13436,49474,4
13437,49476,6
13438,49477,0
13439,49484,4
13440,49488,6
13441,49491,0
13442,49492,3
13443,49493,3
13444,49497,10
13445,49499,0
13446,49500,28
13447,49506,3
13448,49518,9
13449,49523,11
13450,49527,8
13451,49528,3
13452,49531,6
13453,49533,3
13454,49547,0
13455,49548,7
13456,49562,0
13457,49563,12
13458,49581,18
13459,49583,3
13460,49586,7
13461,49587,5
13462,49596,3
13463,49597,6
13464,49600,9
13465,49601,7
13466,49612,0
13467,49616,6
13468,49621,10
13469,49622,5
13470,49624,4
13471,49626,3
13472,49627,3
13473,49630,8
13474,49633,5
13475,49634,7
13476,49643,11
13477,49644,17
13478,49645,5
13479,49650,3
13480,49651,3
13481,49654,0
13482,49660,0
13483,49661,0
13484,49668,4
13485,49670,7
13486,49672,4
13487,49680,0
13488,49694,7
13489,49695,5
13490,49699,3
13491,49706,3
13492,49712,4
13493,49719,10
