,codcliente,numero_persone_diverse
7936,29900,16
7937,29904,0
7938,29906,31
7939,29917,8
7940,29923,32
7941,29924,10
7942,29925,0
7943,29927,0
7944,29931,0
7945,29937,26
7946,29942,7
7947,29943,19
7948,29945,30
7949,29946,10
7950,29949,0
7951,29952,0
7952,29954,4
7953,29957,0
7954,29960,0
7955,29965,8
7956,29974,0
7957,29977,20
7958,29980,0
7959,29981,0
7960,29985,21
7961,29986,9
7962,29990,18
7963,29994,0
7964,30000,10
7965,30002,29
7966,30005,33
7967,30006,0
7968,30008,22
7969,30010,33
7970,30011,0
7971,30017,9
7972,30021,0
7973,30024,3
7974,30032,13
7975,30033,0
7976,30035,15
7977,30037,21
7978,30044,10
7979,30045,13
7980,30046,26
7981,30050,14
7982,30051,19
7983,30055,0
7984,30057,1
7985,30058,14
7986,30067,34
7987,30069,0
7988,30070,18
7989,30072,27
7990,30077,4
7991,30080,27
7992,30083,2
7993,30088,12
7994,30091,35
7995,30092,9
7996,30093,5
7997,30095,9
7998,30096,6
7999,30100,9
8000,30112,11
8001,30115,20
8002,30125,0
8003,30134,32
8004,30143,7
8005,30144,0
8006,30147,21
8007,30148,33
8008,30149,9
8009,30152,8
8010,30155,26
8011,30156,16
8012,30157,9
8013,30163,0
8014,30167,1
8015,30168,30
8016,30173,35
8017,30175,35
8018,30178,30
8019,30182,25
8020,30183,31
8021,30188,28
8022,30189,19
8023,30190,6
8024,30197,0
8025,30198,0
8026,30199,0
8027,30206,0
8028,30209,14
8029,30212,19
8030,30213,20
8031,30215,23
8032,30217,16
8033,30218,22
8034,30219,16
8035,30222,28
8036,30224,0
8037,30225,30
8038,30230,12
8039,30231,18
8040,30232,25
8041,30237,28
8042,30242,18
8043,30243,13
8044,30244,0
8045,30245,7
8046,30246,9
8047,30248,19
8048,30254,4
8049,30259,14
8050,30261,25
8051,30262,9
8052,30264,8
8053,30267,10
8054,30282,0
8055,30285,0
8056,30287,0
8057,30289,0
8058,30292,28
8059,30293,22
8060,30296,27
8061,30298,29
8062,30302,0
8063,30304,27
8064,30307,0
8065,30310,30
8066,30315,0
8067,30316,29
8068,30319,8
8069,30324,6
8070,30325,30
8071,30333,4
8072,30339,11
8073,30347,33
8074,30350,33
8075,30355,32
8076,30357,0
8077,30359,25
8078,30361,34
8079,30363,31
8080,30364,25
8081,30365,34
8082,30368,34
8083,30373,0
8084,30378,0
8085,30385,29
8086,30387,13
8087,30389,25
8088,30391,24
8089,30393,8
8090,30398,33
8091,30406,28
8092,30422,0
8093,30426,0
8094,30429,28
8095,30430,19
8096,30433,25
8097,30435,4
8098,30439,11
8099,30443,6
8100,30444,35
8101,30459,22
8102,30462,7
8103,30468,20
8104,30469,19
8105,30476,0
8106,30477,0
8107,30479,10
8108,30487,7
8109,30489,18
8110,30492,7
8111,30494,15
8112,30495,0
8113,30498,34
8114,30500,35
8115,30506,0
8116,30510,9
8117,30514,23
8118,30517,31
8119,30521,0
8120,30524,13
8121,30532,12
8122,30539,19
8123,30546,7
8124,30551,0
8125,30554,0
8126,30567,4
8127,30576,4
8128,30578,34
8129,30580,9
8130,30581,31
8131,30582,13
8132,30583,0
8133,30587,9
8134,30588,0
8135,30603,5
8136,30616,5
8137,30620,11
8138,30639,11
8139,30641,19
8140,30644,28
8141,30647,0
8142,30655,12
8143,30662,29
8144,30664,31
8145,30670,28
8146,30685,0
8147,30691,2
8148,30699,31
8149,30701,22
8150,30702,19
8151,30707,0
8152,30708,18
8153,30713,0
8154,30714,32
8155,30719,21
8156,30720,19
8157,30722,31
8158,30723,21
8159,30725,18
8160,30729,0
8161,30730,23
8162,30731,15
8163,30732,18
8164,30735,13
8165,30745,30
8166,30748,29
8167,30751,29
8168,30753,9
8169,30758,0
8170,30759,22
8171,30764,20
8172,30765,31
8173,30766,7
8174,30771,0
8175,30772,10
8176,30773,0
8177,30781,35
8178,30785,30
8179,30790,0
8180,30791,26
8181,30793,0
8182,30797,14
8183,30799,0
8184,30805,17
8185,30806,10
8186,30815,26
8187,30816,29
8188,30823,23
8189,30824,13
8190,30825,8
8191,30826,0
8192,30835,21
8193,30840,0
8194,30844,26
8195,30845,21
8196,30846,8
8197,30848,8
8198,30849,30
8199,30858,0
8200,30864,24
8201,30865,11
8202,30867,27
8203,30868,29
8204,30871,14
8205,30875,0
8206,30882,0
8207,30884,22
8208,30885,15
8209,30892,18
8210,30901,0
8211,30905,0
8212,30906,0
8213,30912,24
8214,30915,0
8215,30918,13
8216,30925,10
8217,30927,0
8218,30931,17
8219,30932,0
8220,30934,7
8221,30938,0
8222,30944,0
8223,30947,0
8224,30950,3
8225,30953,26
8226,30955,32
8227,30960,14
8228,30961,14
8229,30964,9
8230,30967,6
8231,30968,9
8232,30969,0
8233,30972,10
8234,30974,0
8235,30975,6
8236,30977,0
8237,30979,8
8238,30980,1
8239,30987,0
8240,30991,16
8241,30996,13
8242,31002,8
8243,31009,24
8244,31010,0
8245,31012,21
8246,31018,3
8247,31027,8
8248,31032,3
8249,31039,0
8250,31046,0
8251,31048,23
8252,31049,8
8253,31050,10
8254,31052,1
8255,31061,0
8256,31062,15
8257,31063,20
8258,31067,11
8259,31070,20
8260,31073,17
8261,31079,0
8262,31088,20
8263,31094,30
8264,31095,25
8265,31105,0
8266,31110,18
8267,31111,30
8268,31112,14
8269,31125,6
8270,31128,0
8271,31130,32
8272,31131,0
8273,31133,0
8274,31138,10
8275,31140,11
8276,31143,7
8277,31148,21
8278,31151,17
8279,31153,24
8280,31154,0
8281,31159,6
8282,31162,24
8283,31165,15
8284,31166,0
8285,31167,16
8286,31168,0
8287,31192,0
8288,31196,7
8289,31199,4
8290,31204,10
8291,31205,25
8292,31207,7
8293,31209,34
8294,31211,13
8295,31213,26
8296,31214,7
8297,31218,2
8298,31223,13
8299,31230,24
8300,31236,9
8301,31244,25
8302,31247,4
8303,31248,24
8304,31251,15
8305,31256,0
8306,31265,6
8307,31267,15
8308,31274,0
8309,31284,0
8310,31285,0
8311,31291,16
8312,31292,17
8313,31295,0
8314,31296,0
8315,31299,0
8316,31300,9
8317,31301,26
8318,31307,23
8319,31313,8
8320,31318,0
8321,31319,5
8322,31320,0
8323,31323,9
8324,31328,14
8325,31329,0
8326,31330,27
8327,31331,0
8328,31341,13
8329,31342,27
8330,31343,14
8331,31346,31
8332,31347,24
8333,31349,0
8334,31350,9
8335,31354,11
8336,31359,0
8337,31362,0
8338,31365,0
8339,31368,0
8340,31375,8
8341,31384,0
8342,31385,6
8343,31389,5
8344,31392,14
8345,31393,24
8346,31394,17
8347,31403,12
8348,31407,14
8349,31408,0
8350,31411,0
8351,31412,11
8352,31415,19
8353,31418,10
8354,31419,16
8355,31421,25
8356,31423,0
8357,31425,26
8358,31427,11
8359,31428,0
8360,31448,32
8361,31452,30
8362,31456,21
8363,31459,11
8364,31460,23
8365,31462,22
8366,31464,5
8367,31466,27
8368,31468,16
8369,31472,0
8370,31477,30
8371,31478,0
8372,31479,0
8373,31481,0
8374,31493,0
8375,31497,21
8376,31499,11
8377,31502,0
8378,31504,31
8379,31505,16
8380,31508,29
8381,31511,11
8382,31514,30
8383,31516,10
8384,31518,5
8385,31528,22
8386,31530,9
8387,31533,24
8388,31535,11
8389,31538,0
8390,31540,23
8391,31542,12
8392,31544,33
8393,31545,0
8394,31549,21
8395,31555,18
8396,31556,11
8397,31567,11
8398,31568,32
8399,31570,32
8400,31572,9
8401,31575,18
8402,31583,0
8403,31591,17
8404,31593,12
8405,31595,19
8406,31599,11
8407,31602,0
8408,31603,19
8409,31613,1
8410,31617,9
8411,31618,27
8412,31621,33
8413,31624,6
8414,31626,20
8415,31627,5
8416,31630,0
8417,31632,27
8418,31637,25
8419,31641,0
8420,31652,0
8421,31655,5
8422,31657,20
8423,31662,33
8424,31667,20
8425,31673,23
8426,31676,30
8427,31677,25
8428,31686,1
8429,31687,17
8430,31695,9
8431,31696,5
8432,31698,26
8433,31704,1
8434,31705,0
8435,31710,1
8436,31711,32
8437,31712,4
8438,31720,12
8439,31732,22
8440,31735,10
8441,31736,0
8442,31737,5
8443,31738,0
8444,31739,27
8445,31743,21
8446,31747,35
8447,31749,12
8448,31751,20
8449,31752,18
8450,31754,6
8451,31759,15
8452,31760,34
8453,31765,20
8454,31770,8
8455,31773,23
8456,31777,9
8457,31780,19
8458,31781,1
8459,31785,23
8460,31790,7
8461,31791,0
8462,31796,5
8463,31799,19
8464,31800,11
8465,31807,0
8466,31811,35
8467,31817,0
8468,31818,16
8469,31823,0
8470,31829,7
8471,31830,13
8472,31833,0
8473,31834,0
8474,31838,0
8475,31840,10
8476,31842,0
8477,31846,20
8478,31848,15
8479,31850,5
8480,31852,11
8481,31865,19
8482,31869,0
8483,31876,20
8484,31877,30
8485,31884,0
8486,31886,0
8487,31895,0
8488,31900,30
8489,31901,0
8490,31909,17
8491,31912,33
8492,31914,0
8493,31919,15
8494,31920,5
8495,31922,6
8496,31924,10
8497,31932,34
8498,31933,33
8499,31941,10
8500,31943,7
8501,31945,6
8502,31946,22
8503,31947,31
8504,31951,0
8505,31956,15
8506,31964,27
8507,31965,29
8508,31971,10
8509,31977,21
8510,31980,16
8511,31992,11
8512,31993,25
8513,31998,0
8514,32000,13
8515,32001,0
8516,32003,31
8517,32017,1
8518,32019,25
8519,32021,0
8520,32023,2
8521,32024,25
8522,32025,31
8523,32028,11
8524,32038,14
8525,32052,34
8526,32056,0
8527,32061,6
8528,32065,0
8529,32068,3
8530,32070,23
8531,32071,4
8532,32080,0
8533,32093,0
8534,32094,0
8535,32096,5
8536,32098,20
8537,32104,0
8538,32106,22
8539,32109,0
8540,32110,27
8541,32113,11
8542,32115,7
8543,32116,11
8544,32124,10
8545,32131,28
8546,32135,11
8547,32146,29
8548,32148,1
8549,32150,18
8550,32152,0
8551,32155,0
8552,32158,1
8553,32160,20
8554,32165,7
8555,32167,0
8556,32169,0
8557,32172,0
8558,32173,0
8559,32180,24
8560,32184,14
8561,32189,11
8562,32192,34
8563,32195,29
8564,32203,0
8565,32210,0
8566,32212,0
8567,32219,9
8568,32223,35
8569,32224,15
8570,32225,9
8571,32226,10
8572,32234,1
8573,32243,19
8574,32252,14
8575,32258,30
8576,32260,20
8577,32264,30
8578,32267,30
8579,32268,18
8580,32269,17
8581,32270,0
8582,32271,8
8583,32272,0
8584,32278,0
8585,32279,18
8586,32286,6
8587,32288,6
8588,32301,0
8589,32307,25
8590,32309,12
8591,32310,0
8592,32312,19
8593,32315,13
8594,32332,19
8595,32338,30
8596,32339,7
8597,32342,33
8598,32345,3
8599,32348,0
8600,32350,4
8601,32357,33
8602,32359,29
8603,32361,21
8604,32380,29
8605,32381,0
8606,32383,26
8607,32393,20
8608,32395,24
8609,32401,17
8610,32409,26
8611,32410,25
8612,32414,15
8613,32423,21
8614,32430,6
8615,32436,32
8616,32438,14
8617,32443,0
8618,32445,20
8619,32449,12
8620,32452,11
8621,32455,0
8622,32458,11
8623,32465,4
8624,32466,12
8625,32469,15
8626,32470,29
8627,32475,0
8628,32477,3
8629,32481,12
8630,32488,0
8631,32489,33
8632,32491,12
8633,32493,15
8634,32496,0
8635,32505,22
8636,32508,0
8637,32517,20
8638,32519,25
8639,32523,25
8640,32533,2
8641,32535,8
8642,32538,2
8643,32542,20
8644,32551,4
8645,32552,6
8646,32555,0
8647,32556,13
8648,32559,0
8649,32563,0
8650,32565,32
8651,32567,34
8652,32569,0
8653,32571,28
8654,32574,35
8655,32578,8
8656,32582,22
8657,32585,0
8658,32589,0
8659,32598,34
8660,32599,0
8661,32602,13
8662,32605,25
8663,32617,0
8664,32618,31
8665,32630,9
8666,32631,19
8667,32634,6
8668,32639,35
8669,32647,0
8670,32650,0
8671,32654,28
8672,32663,0
8673,32664,14
8674,32666,24
8675,32671,4
8676,32675,0
8677,32677,0
8678,32680,15
8679,32681,33
8680,32693,11
8681,32698,31
8682,32702,0
8683,32712,9
8684,32718,0
8685,32719,12
8686,32720,21
8687,32722,0
8688,32724,4
8689,32727,25
8690,32729,23
8691,32731,14
8692,32740,12
8693,32742,0
8694,32749,27
8695,32753,1
8696,32761,19
8697,32765,8
8698,32766,0
8699,32768,7
8700,32769,6
8701,32771,32
8702,32773,6
8703,32776,12
8704,32778,9
8705,32784,23
8706,32792,13
8707,32795,0
8708,32796,9
8709,32807,30
8710,32812,0
8711,32814,12
8712,32819,0
8713,32820,18
8714,32823,13
8715,32824,7
8716,32826,6
8717,32828,12
8718,32831,0
8719,32833,18
8720,32835,11
8721,32837,22
8722,32840,17
8723,32851,4
8724,32854,21
8725,32860,25
8726,32862,14
8727,32871,25
8728,32877,21
8729,32880,10
8730,32885,33
8731,32894,6
8732,32898,2
8733,32903,13
8734,32905,0
8735,32908,2
8736,32912,8
8737,32914,23
8738,32916,0
8739,32925,33
8740,32926,4
8741,32929,14
8742,32931,0
8743,32940,16
8744,32941,23
8745,32947,12
8746,32950,18
8747,32954,7
8748,32958,34
8749,32961,0
8750,32965,33
8751,32977,26
8752,32984,4
8753,32989,32
8754,32998,14
8755,32999,23
8756,33002,0
8757,33003,0
8758,33009,0
8759,33013,0
8760,33015,0
8761,33016,0
8762,33018,30
8763,33023,9
8764,33025,25
8765,33031,27
8766,33032,9
8767,33033,16
8768,33034,0
8769,33035,26
8770,33036,21
8771,33037,21
8772,33042,0
8773,33044,0
8774,33046,34
8775,33050,17
8776,33051,4
8777,33054,26
8778,33055,11
8779,33056,15
8780,33057,11
8781,33058,0
8782,33063,28
8783,33065,17
8784,33071,0
8785,33073,15
8786,33074,33
8787,33075,19
8788,33077,0
8789,33080,0
8790,33085,5
8791,33086,2
8792,33093,23
8793,33094,13
8794,33096,12
8795,33098,11
8796,33101,6
8797,33102,12
8798,33103,0
8799,33104,30
8800,33109,23
8801,33118,33
8802,33121,21
8803,33124,0
8804,33126,7
8805,33128,32
8806,33133,20
8807,33134,19
8808,33135,0
8809,33136,19
8810,33139,5
8811,33140,25
8812,33149,0
8813,33150,14
8814,33152,0
8815,33154,23
8816,33157,33
8817,33159,8
8818,33167,0
8819,33168,0
8820,33171,22
8821,33172,35
8822,33175,0
8823,33180,15
8824,33182,34
8825,33192,20
8826,33196,3
8827,33198,0
8828,33201,28
8829,33204,21
8830,33206,11
8831,33212,4
8832,33214,8
8833,33216,27
8834,33217,3
8835,33218,19
8836,33220,0
8837,33221,12
8838,33225,8
8839,33226,34
8840,33228,2
8841,33229,0
8842,33230,25
8843,33231,30
8844,33235,0
8845,33248,0
8846,33251,9
8847,33254,12
8848,33255,26
8849,33257,17
8850,33263,19
8851,33267,18
8852,33268,0
8853,33279,24
8854,33280,12
8855,33285,0
8856,33302,26
8857,33304,33
8858,33307,6
8859,33310,18
8860,33311,15
8861,33314,12
8862,33317,24
8863,33329,0
8864,33332,27
8865,33337,5
8866,33340,0
8867,33341,8
8868,33343,31
8869,33344,0
8870,33349,11
8871,33352,9
8872,33360,22
8873,33362,0
8874,33369,17
8875,33373,10
8876,33374,31
8877,33377,0
8878,33378,0
8879,33380,0
8880,33387,16
8881,33393,2
8882,33394,16
8883,33398,20
8884,33399,19
8885,33402,11
8886,33403,0
8887,33405,22
8888,33410,35
8889,33411,29
8890,33414,7
8891,33417,0
8892,33418,14
8893,33420,10
8894,33422,0
8895,33423,14
8896,33437,0
8897,33441,5
8898,33445,7
8899,33446,32
8900,33448,24
8901,33450,26
8902,33455,0
8903,33460,0
8904,33463,3
8905,33466,6
8906,33467,27
8907,33470,7
8908,33473,23
8909,33475,30
8910,33477,9
8911,33483,4
8912,33486,26
8913,33491,0
8914,33492,5
8915,33496,0
8916,33499,12
8917,33500,0
8918,33503,17
8919,33509,20
8920,33520,26
8921,33523,0
8922,33525,0
8923,33526,22
8924,33530,10
8925,33532,28
8926,33533,8
8927,33535,0
8928,33537,7
8929,33539,8
8930,33542,0
8931,33548,35
8932,33549,0
8933,33550,0
8934,33556,19
8935,33563,2
8936,33566,23
8937,33567,35
8938,33572,17
8939,33574,27
8940,33575,7
8941,33578,0
8942,33581,3
8943,33583,0
8944,33590,32
8945,33591,0
8946,33595,17
8947,33600,25
8948,33605,0
8949,33609,0
8950,33614,17
8951,33615,30
8952,33621,11
8953,33623,23
8954,33624,14
8955,33631,34
8956,33635,8
8957,33636,27
8958,33642,5
8959,33644,6
8960,33650,0
8961,33651,15
8962,33655,5
8963,33656,30
8964,33658,24
8965,33666,26
8966,33667,27
8967,33668,0
8968,33673,5
8969,33675,0
8970,33677,0
8971,33678,26
8972,33682,34
8973,33686,18
8974,33689,24
8975,33691,12
8976,33692,0
8977,33699,0
8978,33700,9
8979,33708,21
8980,33718,8
8981,33724,11
8982,33725,31
8983,33726,17
8984,33736,33
8985,33742,27
8986,33750,5
8987,33752,0
8988,33757,25
8989,33759,10
8990,33761,7
8991,33762,31
8992,33767,0
8993,33768,0
8994,33769,10
8995,33770,14
8996,33771,21
8997,33777,13
8998,33780,20
8999,33782,0
9000,33788,0
9001,33790,12
9002,33791,16
9003,33798,15
9004,33802,0
9005,33804,0
9006,33807,12
9007,33808,0
9008,33813,17
9009,33821,5
9010,33822,0
9011,33824,14
9012,33827,1
9013,33828,29
9014,33830,31
9015,33831,28
9016,33835,22
9017,33838,0
9018,33841,0
9019,33842,2
9020,33843,1
9021,33845,0
9022,33849,10
9023,33852,18
9024,33853,28
9025,33860,32
9026,33867,0
9027,33874,24
9028,33876,32
9029,33879,12
9030,33886,14
9031,33891,3
9032,33892,0
9033,33893,0
9034,33895,5
9035,33897,14
9036,33899,0
9037,33901,14
9038,33907,7
9039,33908,19
9040,33909,0
9041,33917,23
9042,33923,33
9043,33928,0
9044,33931,32
9045,33933,28
9046,33938,25
9047,33939,17
9048,33940,4
9049,33944,13
9050,33948,1
9051,33950,12
9052,33951,5
9053,33952,14
9054,33953,12
9055,33962,20
9056,33966,5
9057,33967,7
9058,33972,11
9059,33978,0
9060,33979,23
9061,33982,1
9062,33983,0
9063,33984,22
9064,33987,22
9065,33988,30
9066,33994,0
9067,33996,10
9068,34010,26
9069,34014,2
9070,34020,18
9071,34021,0
9072,34023,0
9073,34024,6
9074,34034,14
9075,34039,20
9076,34044,31
9077,34049,22
9078,34051,10
9079,34052,31
9080,34054,32
9081,34055,31
9082,34064,0
9083,34065,34
9084,34066,0
9085,34068,21
9086,34070,6
9087,34073,0
9088,34074,0
9089,34078,34
9090,34079,19
9091,34081,25
9092,34083,11
9093,34084,0
9094,34088,12
9095,34089,21
9096,34096,5
9097,34098,9
9098,34102,17
9099,34103,3
9100,34104,32
9101,34105,4
9102,34110,0
9103,34111,0
9104,34114,13
9105,34121,12
9106,34123,9
9107,34124,33
9108,34125,3
9109,34127,9
9110,34130,5
9111,34132,0
9112,34133,6
9113,34136,0
9114,34138,24
9115,34139,35
9116,34150,11
9117,34158,0
9118,34160,34
9119,34161,0
9120,34162,35
9121,34163,5
9122,34164,34
9123,34178,15
9124,34183,2
9125,34190,1
9126,34194,0
9127,34195,25
9128,34204,0
9129,34207,28
9130,34216,1
9131,34221,3
9132,34226,21
9133,34227,6
9134,34229,6
9135,34232,35
9136,34236,28
9137,34240,13
9138,34245,0
9139,34248,21
9140,34251,14
9141,34252,7
9142,34253,24
9143,34260,14
9144,34263,2
9145,34274,13
9146,34278,32
9147,34280,1
9148,34282,0
9149,34287,15
9150,34288,0
9151,34290,7
9152,34292,14
9153,34293,0
9154,34299,14
9155,34308,34
9156,34309,1
9157,34311,9
9158,34314,10
9159,34326,3
9160,34327,5
9161,34335,11
9162,34343,0
9163,34344,20
9164,34348,6
9165,34354,30
9166,34355,9
9167,34356,0
9168,34358,0
9169,34371,24
9170,34374,0
9171,34379,0
9172,34380,16
9173,34384,31
9174,34385,30
9175,34393,11
9176,34396,13
9177,34398,11
9178,34400,0
9179,34402,3
9180,34403,28
9181,34407,20
9182,34412,23
9183,34414,0
9184,34416,6
9185,34417,19
9186,34418,0
9187,34421,11
9188,34425,10
9189,34426,24
9190,34427,3
9191,34428,34
9192,34429,0
9193,34431,21
9194,34432,8
9195,34434,32
9196,34442,27
9197,34447,0
9198,34448,16
9199,34450,8
9200,34451,11
9201,34452,0
9202,34454,10
9203,34455,29
9204,34457,27
9205,34459,0
9206,34461,0
9207,34462,23
9208,34467,12
9209,34469,12
9210,34473,0
9211,34477,0
9212,34479,0
9213,34481,5
9214,34484,5
9215,34485,0
9216,34501,0
9217,34502,10
9218,34509,27
9219,34511,10
9220,34513,0
9221,34514,0
9222,34517,0
9223,34518,18
9224,34530,7
9225,34532,25
9226,34540,22
9227,34544,0
9228,34547,23
9229,34550,25
9230,34551,18
9231,34553,31
9232,34556,23
9233,34557,21
9234,34560,6
9235,34561,10
9236,34565,2
9237,34567,21
9238,34568,0
9239,34570,25
9240,34571,0
9241,34580,23
9242,34581,33
9243,34582,0
9244,34584,0
9245,34585,26
9246,34590,8
9247,34593,11
9248,34608,0
9249,34609,0
9250,34610,6
9251,34614,14
9252,34617,15
9253,34619,21
9254,34630,0
9255,34635,0
9256,34637,0
9257,34638,0
9258,34639,0
9259,34640,27
9260,34645,21
9261,34646,1
9262,34648,0
9263,34651,16
9264,34652,35
9265,34660,30
9266,34662,0
9267,34663,7
9268,34667,9
9269,34668,27
9270,34675,15
9271,34678,0
9272,34680,0
9273,34683,13
9274,34684,0
9275,34685,13
9276,34690,19
9277,34693,14
9278,34699,0
9279,34706,24
9280,34707,5
9281,34709,0
9282,34710,11
9283,34719,15
9284,34721,32
9285,34722,0
9286,34733,16
9287,34737,10
9288,34739,30
9289,34743,0
9290,34745,23
9291,34746,0
9292,34747,19
9293,34748,25
9294,34750,20
9295,34753,27
9296,34754,22
9297,34755,21
9298,34756,12
9299,34763,0
9300,34765,0
9301,34766,33
9302,34768,0
9303,34772,28
9304,34773,0
9305,34776,29
9306,34779,15
9307,34781,28
9308,34793,33
9309,34801,28
9310,34806,24
9311,34812,20
9312,34816,0
9313,34817,14
9314,34821,0
9315,34822,0
9316,34823,0
9317,34828,22
9318,34843,28
9319,34844,25
9320,34855,0
9321,34856,6
9322,34859,0
9323,34861,0
9324,34863,4
9325,34867,22
9326,34868,35
9327,34876,0
9328,34878,17
9329,34891,15
9330,34894,21
9331,34895,4
9332,34899,9
9333,34900,34
9334,34907,0
9335,34909,16
9336,34917,6
9337,34926,15
9338,34928,0
9339,34929,1
9340,34930,9
9341,34932,0
9342,34933,16
9343,34935,34
9344,34939,7
9345,34945,24
9346,34946,12
9347,34948,20
9348,34949,19
9349,34952,28
9350,34954,0
9351,34957,14
9352,34960,0
9353,34963,8
9354,34966,0
9355,34967,21
9356,34968,12
9357,34973,19
9358,34975,13
9359,34981,0
9360,34982,0
9361,34983,10
9362,34985,3
9363,34986,9
9364,34987,0
9365,34990,7
9366,34992,29
9367,34995,0
9368,34998,21
9369,35001,30
9370,35007,28
9371,35021,6
9372,35026,33
9373,35027,24
9374,35028,12
9375,35038,21
9376,35040,19
9377,35042,0
9378,35043,16
9379,35048,9
9380,35049,0
9381,35053,1
9382,35056,28
9383,35064,0
9384,35065,0
9385,35067,12
9386,35068,0
9387,35072,0
9388,35073,0
9389,35076,15
9390,35083,0
9391,35091,28
9392,35093,0
9393,35101,22
9394,35102,15
9395,35103,18
9396,35104,15
9397,35106,0
9398,35108,26
9399,35111,0
9400,35125,0
9401,35130,21
9402,35133,20
9403,35135,0
9404,35136,13
9405,35139,9
9406,35142,23
9407,35145,5
9408,35147,3
9409,35150,12
9410,35153,17
9411,35155,10
9412,35164,0
9413,35168,30
9414,35175,26
9415,35177,19
9416,35178,16
9417,35183,23
9418,35184,12
9419,35185,23
9420,35189,0
9421,35195,0
9422,35198,9
9423,35199,12
9424,35202,23
9425,35204,27
9426,35205,25
9427,35206,31
9428,35207,20
9429,35208,0
9430,35211,4
9431,35212,22
9432,35214,27
9433,35217,20
9434,35220,2
9435,35228,27
9436,35231,3
9437,35245,0
9438,35246,10
9439,35247,7
9440,35257,20
9441,35259,6
9442,35260,11
9443,35261,8
9444,35265,0
9445,35268,21
9446,35269,4
9447,35270,0
9448,35272,16
9449,35274,4
9450,35276,14
9451,35277,5
9452,35281,8
9453,35283,17
9454,35288,0
9455,35290,6
9456,35293,23
9457,35296,10
9458,35301,23
9459,35302,6
9460,35304,20
9461,35307,35
9462,35308,0
9463,35310,0
9464,35311,22
9465,35312,0
9466,35316,0
9467,35318,22
9468,35327,31
9469,35338,0
9470,35339,26
9471,35343,18
9472,35345,10
9473,35346,17
9474,35347,6
9475,35348,0
9476,35355,32
9477,35358,22
9478,35361,6
9479,35362,0
9480,35365,15
9481,35366,14
9482,35370,11
9483,35371,10
9484,35373,13
9485,35374,34
9486,35378,0
9487,35382,22
9488,35383,28
9489,35391,21
9490,35405,0
9491,35408,3
9492,35411,21
9493,35412,29
9494,35413,0
9495,35417,22
9496,35421,24
9497,35424,23
9498,35425,0
9499,35428,8
9500,35431,27
9501,35435,31
9502,35442,24
9503,35448,30
9504,35449,0
9505,35460,20
9506,35462,12
9507,35465,29
