,codcliente,index
15517,57215,12.12
15518,57219,3.75
15519,57223,0
15520,57226,12.58
15521,57228,0
15522,57229,8.17
15523,57233,8.83
15524,57234,8.15
15525,57235,6.62
15526,57237,4.7
15527,57238,0
15528,57241,13.08
15529,57242,4.53
15530,57243,0
15531,57244,3.4
15532,57245,10.64
15533,57246,7.86
15534,57248,0
15535,57252,0
15536,57254,5.33
15537,57256,2.5
15538,57261,0
15539,57267,12.75
15540,57272,5
15541,57275,6.27
15542,57277,7.7
15543,57281,4
15544,57282,2.33
15545,57284,3.71
15546,57286,0
15547,57287,10.25
15548,57292,0
15549,57297,4.67
15550,57301,0
15551,57305,3.83
15552,57310,8.89
15553,57312,14.86
15554,57316,5
15555,57318,3.14
15556,57319,6.08
15557,57320,4.25
15558,57322,0
15559,57326,5.62
15560,57329,8.83
15561,57332,5.67
15562,57333,6.33
15563,57334,6.73
15564,57335,0
15565,57338,4.4
15566,57343,7
15567,57352,3.33
15568,57354,0
15569,57356,0
15570,57357,0
15571,57358,0
15572,57361,6.63
15573,57369,2.6
15574,57370,5.88
15575,57371,0
15576,57374,4.29
15577,57377,4.15
15578,57382,0
15579,57385,3
15580,57390,18
15581,57391,4.6
15582,57397,0
15583,57398,4.6
15584,57399,6.55
15585,57404,2
15586,57408,3.67
15587,57409,0
15588,57412,4.17
15589,57417,0
15590,57429,1.5
15591,57446,0
15592,57458,5
15593,57459,4.29
15594,57460,4.33
15595,57461,4.9
15596,57462,5.9
15597,57464,5
15598,57465,5.57
15599,57469,0
15600,57471,4.15
15601,57482,6
15602,57483,5.75
15603,57484,5.09
15604,57485,5
15605,57489,6.25
15606,57490,5.33
15607,57495,2.75
15608,57502,0
15609,57506,7.33
15610,57508,0
15611,57509,4
15612,57517,0
15613,57522,5.13
15614,57524,3
15615,57525,4.3
15616,57526,3.5
15617,57535,0
15618,57537,12
15619,57541,5.67
15620,57542,10
15621,57545,3.89
15622,57546,3.5
15623,57555,0
15624,57562,0
15625,57565,2
15626,57566,3.58
15627,57569,8.75
15628,57572,0
15629,57574,14.33
15630,57577,9.43
15631,57580,6.75
15632,57581,6.67
15633,57593,3.8
15634,57599,4
15635,57600,4.8
15636,57602,6.08
15637,57603,0
15638,57604,4.77
15639,57608,4.27
15640,57609,2.8
15641,57613,3.33
15642,57623,5.42
15643,57627,7.2
15644,57628,7
15645,57629,0
15646,57630,3
15647,57634,5.38
15648,57638,1
15649,57642,13
15650,57644,3.4
15651,57647,4.44
15652,57650,5.17
15653,57651,11
15654,57655,0
15655,57656,3.67
15656,57657,3.67
15657,57663,0
15658,57665,2.83
15659,57666,0
15660,57668,4.67
15661,57676,0
15662,57680,4.86
15663,57684,5.17
15664,57685,2.5
15665,57688,6.22
15666,57689,8.86
15667,57691,0
15668,57692,4.86
15669,57694,2.6
15670,57695,4.75
15671,57712,0
15672,57732,6.22
15673,57736,12.5
15674,57739,5
15675,57745,0
15676,57747,5.33
15677,57754,0
15678,57755,2.75
15679,57761,2.97
15680,57762,0
15681,57763,4.65
15682,57769,1
15683,57770,7.5
15684,57774,3.56
15685,57780,0
15686,57785,9.57
15687,57789,7
15688,57792,3.6
15689,57794,0
15690,57807,5.83
15691,57808,3.8
15692,57809,6.75
15693,57811,3.6
15694,57815,0
15695,57818,0
15696,57819,0
15697,57821,7.18
15698,57833,2.17
15699,57842,13.25
15700,57843,4.5
15701,57845,5
15702,57846,7.22
15703,57855,5.33
15704,57857,0
15705,57859,19.5
15706,57863,3.08
15707,57864,2.6
15708,57866,11.38
15709,57871,1.67
15710,57872,4.73
15711,57875,0
15712,57876,1
15713,57877,9.67
15714,57881,9.29
15715,57882,7.86
15716,57886,3.38
15717,57887,4
15718,57888,11.41
15719,57889,6.31
15720,57894,0
15721,57895,0
15722,57896,0
15723,57898,0
15724,57900,5.33
15725,57905,6.31
15726,57906,3
15727,57909,3.17
15728,57910,2.88
15729,57912,0
15730,57915,14.75
15731,57920,3.8
15732,57927,7.14
15733,57936,8.14
15734,57937,2.78
15735,57939,2.78
15736,57943,0
15737,57945,2.6
15738,57946,4
15739,57950,9.4
15740,57959,5.4
15741,57963,4.7
15742,57970,4.67
15743,57976,3.6
15744,57980,3
15745,57982,10.43
15746,57984,0
15747,57986,3
15748,57987,3.07
15749,58004,3.12
15750,58005,9.08
15751,58007,3.64
15752,58008,0
15753,58011,6.88
15754,58026,5.44
15755,58027,0
15756,58030,2.3
15757,58033,3.33
15758,58034,0
15759,58036,3.33
15760,58046,5.75
15761,58054,6.44
15762,58059,2.33
15763,58063,0
15764,58069,3.75
15765,58075,4.64
15766,58077,2
15767,58080,2
15768,58085,4
15769,58089,5.2
15770,58091,0
15771,58095,3.12
15772,58097,2.33
15773,58106,8.12
15774,58111,5.57
15775,58113,3.32
15776,58125,5.2
15777,58131,0
15778,58133,0
15779,58134,0
15780,58136,6.2
15781,58138,4
15782,58141,0
15783,58150,3
15784,58152,4
15785,58153,3.33
15786,58158,4.8
15787,58159,2
15788,58170,2
15789,58172,0
15790,58177,19.8
15791,58185,4
15792,58187,11
15793,58194,2.75
15794,58195,8.8
15795,58196,9
15796,58200,0
15797,58202,7.25
15798,58210,1
15799,58213,13.67
15800,58214,7.67
15801,58215,10
15802,58221,6
15803,58226,0
15804,58231,2.5
15805,58238,6.4
15806,58240,0
15807,58244,0
15808,58251,4.6
15809,58264,4.5
15810,58266,4
15811,58269,3.45
15812,58271,7.56
15813,58273,4.5
15814,58276,2.5
15815,58278,8.2
15816,58279,7.67
15817,58280,0
15818,58283,5.33
15819,58298,2.67
15820,58299,1.67
15821,58303,8.33
15822,58305,3.83
15823,58308,16.67
15824,58317,5.33
15825,58323,3
15826,58330,0
15827,58333,0
15828,58336,11
15829,58337,0
15830,58338,6.17
15831,58342,4
15832,58343,4
15833,58344,6.5
15834,58346,0
15835,58347,3
15836,58351,13.25
15837,58355,4.42
15838,58356,3.4
15839,58362,4.6
15840,58364,5.22
15841,58366,5.2
15842,58367,6.19
15843,58368,9
15844,58370,5
15845,58378,0
15846,58382,0
15847,58383,0
15848,58387,0
15849,58390,4
15850,58391,2.33
15851,58392,4.5
15852,58395,1
15853,58409,8
15854,58411,9.4
15855,58413,5.09
15856,58415,9
15857,58417,0
15858,58420,2.67
15859,58426,6.57
15860,58428,4.33
15861,58431,5.25
15862,58434,0
15863,58435,0
15864,58438,0
15865,58452,2.33
15866,58458,0
15867,58460,11.17
15868,58461,3.6
15869,58466,8.67
15870,58468,0
15871,58473,3
15872,58481,4
15873,58482,1
15874,58485,0
15875,58487,6
15876,58490,0
15877,58492,5.33
15878,58496,5.67
15879,58500,0
15880,58504,11
15881,58506,3.75
15882,58510,6.11
15883,58514,0
15884,58518,8.25
15885,58521,6.75
15886,58527,0
15887,58530,0
15888,58532,5.18
15889,58534,0
15890,58535,18
15891,58537,8
15892,58543,3.4
15893,58544,5.17
15894,58545,3.6
15895,58549,6.25
15896,58552,2
15897,58566,5
15898,58567,3.8
15899,58569,9.5
15900,58570,4.44
15901,58572,7.13
15902,58577,3.29
15903,58578,0
15904,58580,12.25
15905,58585,3.5
15906,58595,4.67
15907,58598,2.75
15908,58607,2
15909,58619,5.57
15910,58623,3.85
15911,58624,0
15912,58625,0
15913,58626,0
15914,58631,3.4
15915,58635,4.25
15916,58636,5.75
15917,58638,4.6
15918,58641,0
15919,58649,2.67
15920,58650,1
15921,58651,13.5
15922,58652,0
15923,58653,6
15924,58656,5.17
15925,58660,0
15926,58664,10.25
15927,58665,4.79
15928,58666,10.8
15929,58667,6
15930,58669,4.64
15931,58670,2.86
15932,58671,5.33
15933,58679,10.11
15934,58682,13.5
15935,58687,3
15936,58688,6.2
15937,58696,3.6
15938,58697,0
15939,58698,17
15940,58700,4.5
15941,58703,0
15942,58706,3.75
15943,58714,4.4
15944,58718,5.3
15945,58722,7.5
15946,58724,0
15947,58726,4.36
15948,58730,6.07
15949,58732,6.43
15950,58737,4.2
15951,58744,5.78
15952,58750,4.71
15953,58765,4.33
15954,58766,3
15955,58768,0
15956,58770,0
15957,58771,0
15958,58773,3.5
15959,58779,3.33
15960,58780,5.09
15961,58783,3.06
15962,58784,4.89
15963,58795,5.83
15964,58797,18.29
15965,58799,10.2
15966,58800,0
15967,58803,8
15968,58807,13.3
15969,58809,0
15970,58810,2.41
15971,58832,4.56
15972,58833,4.3
15973,58835,7.67
15974,58847,2.43
15975,58848,3.53
15976,58850,0
15977,58852,4.33
15978,58854,3
15979,58856,3.33
15980,58858,9.72
15981,58867,0
15982,58870,12.33
15983,58871,3.7
15984,58874,8.67
15985,58879,0
15986,58881,2.2
15987,58883,0
15988,58888,5.12
15989,58889,0
15990,58895,5
15991,58896,0
15992,58897,8.54
15993,58899,8.2
15994,58902,8
15995,58911,3.57
15996,58914,1
15997,58924,8.25
15998,58926,0
15999,58935,4.7
16000,58937,3.27
16001,58943,4.67
16002,58946,4.25
16003,58950,5
16004,58961,4.57
16005,58963,4.39
16006,58968,1
16007,58975,6.14
16008,58976,2
16009,58978,0
16010,58981,5.94
16011,58986,5.48
16012,58989,0
16013,58995,19
16014,58996,8.75
16015,58999,2.6
16016,59007,0
16017,59017,0
16018,59018,7.4
16019,59019,5
16020,59024,0
16021,59028,10.92
16022,59030,8
16023,59032,3.38
16024,59038,10.08
16025,59042,5
16026,59047,10.44
16027,59048,3.2
16028,59049,6.8
16029,59050,6.12
16030,59052,0
16031,59056,2.71
16032,59057,10.92
16033,59060,1
16034,59062,0
16035,59065,4
16036,59067,14
16037,59069,2.6
16038,59070,11.17
16039,59071,3.43
16040,59075,5.95
16041,59076,0
16042,59083,6.4
16043,59094,0
16044,59097,7
16045,59099,0
16046,59113,6.4
16047,59114,6.2
16048,59115,1
16049,59117,0
16050,59119,4.8
16051,59123,7.3
16052,59126,0
16053,59129,18.67
16054,59134,0
16055,59136,4.35
16056,59144,0
16057,59145,4
16058,59149,0
16059,59157,7
16060,59161,6.21
16061,59162,2.6
16062,59164,5.33
16063,59170,0
16064,59172,0
16065,59173,0
16066,59177,5.88
16067,59178,3.67
16068,59179,4
16069,59183,3
16070,59187,0
16071,59189,2.67
16072,59193,3.58
16073,59197,1
16074,59198,5.29
16075,59205,5.87
16076,59210,0
16077,59211,3.33
16078,59213,5.75
16079,59228,13.33
16080,59229,4.4
16081,59241,0
16082,59251,4.67
16083,59257,5.67
16084,59264,6.47
16085,59265,0
16086,59272,0
16087,59274,0
16088,59276,3.89
16089,59284,1
16090,59292,5.57
16091,59293,4
16092,59295,8.75
16093,59297,0
16094,59302,0
16095,59306,5.38
16096,59310,0
16097,59317,6
16098,59318,6.88
16099,59323,8.11
16100,59326,5.31
16101,59327,4.25
16102,59328,0
16103,59333,5
16104,59338,0
16105,59340,0
16106,59341,12.33
16107,59342,0
16108,59348,4.64
16109,59349,6.25
16110,59357,5.04
16111,59360,11
16112,59364,3.33
16113,59376,0
16114,59379,2
16115,59387,2
16116,59393,4.4
16117,59394,5
16118,59395,0
16119,59396,2.55
16120,59401,4.62
16121,59409,2
16122,59410,0
16123,59412,0
16124,59413,0
16125,59420,9.73
16126,59427,4.11
16127,59431,5.19
16128,59436,4.71
16129,59438,7.67
16130,59440,6
16131,59441,0
16132,59446,0
16133,59448,6
16134,59452,9.24
16135,59455,4.8
16136,59456,6.71
16137,59459,0
16138,59464,5.8
16139,59466,0
16140,59475,3.83
16141,59479,3.19
16142,59480,3.75
16143,59487,0
16144,59492,2
16145,59494,0
16146,59495,0
16147,59496,11.6
16148,59506,3
16149,59519,4.67
16150,59524,0
16151,59525,5.8
16152,59533,4.08
16153,59537,7
16154,59539,3.5
16155,59541,0
16156,59543,0
16157,59548,8.33
16158,59549,19.33
16159,59550,6
16160,59553,3
16161,59555,2.67
16162,59556,10.33
16163,59562,0
16164,59566,4
16165,59569,0
16166,59576,13.64
16167,59580,4.86
16168,59582,4.33
16169,59585,3
16170,59603,0
16171,59614,3.78
16172,59621,3.33
16173,59628,0
16174,59635,5
16175,59636,5.4
16176,59641,4.86
16177,59643,2.25
16178,59649,5.6
16179,59651,0
16180,59672,9.33
16181,59675,3.75
16182,59680,1.67
16183,59685,5.14
16184,59686,8.07
16185,59687,0
16186,59691,8
16187,59692,8
16188,59694,2.5
16189,59700,10
16190,59712,2.6
16191,59714,7
16192,59720,3.2
16193,59721,0
16194,59724,0
16195,59728,7.8
16196,59732,8.1
16197,59741,3
16198,59742,0
16199,59744,5.78
16200,59746,8.25
16201,59753,3.89
16202,59755,9.64
16203,59758,3.56
16204,59760,6.67
16205,59761,5
16206,59764,0
16207,59767,7.56
16208,59768,2.67
16209,59772,0
16210,59775,4
16211,59779,5
16212,59781,0
16213,59782,4.44
16214,59788,0
16215,59789,5.21
16216,59791,5.89
16217,59793,7.14
16218,59795,7.4
16219,59796,3.5
16220,59801,5
16221,59802,3.75
16222,59804,0
16223,59808,0
16224,59809,0
16225,59810,0
16226,59817,6.5
16227,59821,3.25
16228,59824,6.12
16229,59825,11.5
16230,59830,4.71
16231,59834,5
16232,59838,10.55
16233,59839,16.88
16234,59843,3
16235,59844,0
16236,59851,5.5
16237,59855,0
16238,59856,5.57
16239,59857,4.67
16240,59858,5.3
16241,59859,0
16242,59860,0
16243,59861,0
16244,59862,10.8
16245,59867,0
16246,59870,8.33
16247,59872,0
16248,59874,4.33
16249,59876,5.25
16250,59880,2.6
16251,59886,7.17
16252,59888,0
16253,59890,9
16254,59893,6.4
16255,59903,0
16256,59904,1
16257,59906,8.67
16258,59909,5.14
16259,59911,0
16260,59916,4
16261,59920,4.83
16262,59923,4
16263,59932,7
16264,59937,0
16265,59941,2.74
16266,59942,17.25
16267,59947,2.4
16268,59954,0
16269,59962,2.33
16270,59968,6.58
16271,59972,0
16272,59975,2.5
16273,59984,3.62
16274,59985,0
16275,59995,6.96
16276,59998,1
16277,60004,0
16278,60007,5.12
16279,60011,5.75
16280,60016,5
16281,60027,2.33
16282,60031,5.6
16283,60035,4.25
16284,60038,8.33
16285,60040,4.14
16286,60043,7.33
16287,60047,5.88
16288,60049,2
16289,60054,0
16290,60056,8.5
16291,60057,0
16292,60074,8
16293,60075,3.8
16294,60077,5.24
16295,60082,11.2
16296,60088,15
16297,60094,9
16298,60096,0
16299,60100,2.33
16300,60101,0
16301,60103,15.67
16302,60109,5.9
16303,60115,2.43
16304,60121,3.94
16305,60125,0
16306,60132,4.94
16307,60136,2.67
16308,60148,0
16309,60153,7.5
16310,60155,0
16311,60158,4.56
16312,60162,5.36
16313,60168,7.22
16314,60172,12.86
16315,60173,2.33
16316,60174,0
16317,60176,0
16318,60177,9.75
16319,60184,5.15
16320,60186,0
16321,60188,0
16322,60190,0
16323,60191,6
16324,60193,3.8
16325,60195,2.82
16326,60199,0
16327,60200,0
16328,60202,4.8
16329,60210,5
16330,60214,9.33
16331,60217,0
16332,60218,15.5
16333,60223,0
16334,60228,5.17
16335,60230,3.25
16336,60231,0
16337,60233,0
16338,60239,7.25
16339,60241,2.5
16340,60244,5.25
16341,60245,2.44
16342,60248,0
16343,60249,0
16344,60256,4.87
16345,60258,5.33
16346,60261,10.2
16347,60263,3.33
16348,60264,0
16349,60266,5.38
16350,60268,6
16351,60270,6.33
16352,60274,16
16353,60280,3.25
16354,60286,2.62
16355,60288,6
16356,60289,10.5
16357,60291,3.75
16358,60292,5.5
16359,60294,5.4
16360,60296,0
16361,60298,0
16362,60303,6
16363,60304,0
16364,60308,3
16365,60309,3.38
16366,60310,6.75
16367,60312,6.83
16368,60314,16.25
16369,60315,0
16370,60326,0
16371,60334,4.83
16372,60341,9.14
16373,60346,0
16374,60357,0
16375,60360,0
16376,60363,2.67
16377,60365,5.38
16378,60368,0
16379,60370,0
16380,60373,2
16381,60377,3
16382,60385,8.5
16383,60387,5.77
16384,60388,0
16385,60389,0
16386,60390,8.83
16387,60396,0
16388,60406,0
16389,60413,0
16390,60415,8.8
16391,60417,3.6
16392,60421,0
16393,60427,6.33
16394,60429,7
16395,60434,4.33
16396,60435,0
16397,60439,10.8
16398,60444,8.7
16399,60447,3.43
16400,60454,6.2
16401,60467,3.4
16402,60477,8.5
16403,60479,3
16404,60486,2.71
16405,60488,7
16406,60489,5.33
16407,60492,3.75
16408,60494,7
16409,60496,4.46
16410,60497,3
16411,60499,5.5
16412,60500,3
16413,60504,3.4
16414,60505,0
16415,60506,0
16416,60508,7.67
16417,60510,0
16418,60517,6.67
16419,60521,5
16420,60524,4.38
16421,60536,8.14
16422,60539,3.25
16423,60541,0
16424,60545,0
16425,60547,0
16426,60552,0
16427,60554,4.86
16428,60555,6.25
16429,60560,0
16430,60561,2
16431,60566,4.8
16432,60570,3.89
16433,60572,5.67
16434,60573,0
16435,60581,5.67
16436,60584,9.67
16437,60589,3.2
16438,60590,4
16439,60593,8.67
16440,60594,5.2
16441,60599,0
16442,60608,0
16443,60614,7
16444,60620,6.91
16445,60622,4.67
16446,60628,7.25
16447,60631,7.2
16448,60642,2.56
16449,60643,2
16450,60645,3.33
16451,60646,7.33
16452,60648,7.8
16453,60663,9.67
16454,60666,4
16455,60667,3.4
16456,60671,4
16457,60673,6.14
16458,60676,2
16459,60679,8.8
16460,60680,3.67
16461,60691,4.6
16462,60693,7.86
16463,60697,5.25
16464,60698,3.88
16465,60702,4.75
16466,60715,12.67
16467,60717,0
16468,60719,5
16469,60728,8.67
16470,60739,3.29
16471,60741,0
16472,60745,8.86
16473,60748,5
16474,60750,3.67
16475,60752,0
16476,60753,4
16477,60756,0
16478,60762,11.6
16479,60766,3.83
16480,60776,0
16481,60778,2.75
16482,60779,6.75
16483,60781,0
16484,60782,2
16485,60785,4
16486,60792,3.29
16487,60797,3.87
16488,60798,0
16489,60804,5.4
16490,60807,0
16491,60812,3.43
16492,60816,5
16493,60820,0
16494,60822,5.82
16495,60825,7.78
16496,60830,4
16497,60831,7.62
16498,60832,6.55
16499,60842,4.07
16500,60850,6.57
16501,60855,9.25
16502,60859,3.78
16503,60861,3
16504,60867,4.8
16505,60869,0
16506,60873,4.93
16507,60877,0
16508,60882,6.4
16509,60883,5.4
16510,60884,4.33
16511,60886,3.36
16512,60887,5.5
16513,60895,6.25
16514,60902,4.25
16515,60907,5
16516,60909,0
16517,60910,13.55
16518,60913,6.4
16519,60919,0
16520,60921,3.53
16521,60923,2
16522,60927,5.8
16523,60931,6.29
16524,60933,0
16525,60947,5.25
16526,60949,13.33
16527,60950,5.25
16528,60951,3
16529,60953,0
16530,60955,5.54
16531,60957,7.25
16532,60958,3.83
16533,60960,5.2
16534,60961,5.39
16535,60964,2.6
16536,60970,6.4
16537,60975,3.83
16538,60978,0
16539,60979,0
16540,60981,7.58
16541,60982,0
16542,60987,18.33
16543,60989,6.08
16544,60996,6.67
16545,60997,0
16546,61007,4.55
16547,61009,3.33
16548,61015,5.14
16549,61025,3.25
16550,61028,2.62
16551,61038,6.5
16552,61040,4
16553,61055,0
16554,61056,5.33
16555,61062,7.4
16556,61064,0
16557,61065,0
16558,61068,6.38
16559,61069,16
16560,61078,17
16561,61099,4
16562,61102,4.17
16563,61113,0
16564,61118,0
16565,61119,0
16566,61122,4.93
16567,61123,0
16568,61130,4.25
16569,61134,4.6
16570,61138,0
16571,61140,2
16572,61144,5.12
16573,61146,0
16574,61149,0
16575,61150,6.4
16576,61152,3.6
16577,61155,0
16578,61156,4
16579,61161,6.75
16580,61163,6.29
16581,61166,0
16582,61167,0
16583,61168,0
16584,61171,6.75
16585,61172,0
16586,61173,1
16587,61176,2.5
16588,61186,3.83
16589,61190,0
16590,61193,3.8
16591,61194,8.11
16592,61196,0
16593,61198,4.75
16594,61200,2
16595,61214,6
16596,61218,5.86
16597,61231,5.67
16598,61239,2.62
16599,61240,2.56
16600,61246,3.14
16601,61267,0
16602,61275,6.53
16603,61276,4.6
16604,61279,5
16605,61281,2
16606,61283,0
16607,61290,0
16608,61299,6
16609,61300,3.5
16610,61313,5.6
16611,61314,0
16612,61315,0
16613,61316,5.75
16614,61318,0
16615,61321,5.17
16616,61328,5.75
16617,61330,0
16618,61331,3
16619,61332,8
16620,61334,4.36
16621,61338,6.14
16622,61340,3.78
16623,61342,2.4
16624,61343,3.6
16625,61347,3.11
16626,61349,0
16627,61353,9.67
16628,61354,0
16629,61356,6.5
16630,61359,5.88
16631,61360,8.43
16632,61364,10
16633,61372,5.55
16634,61373,3.25
16635,61375,0
16636,61378,4.5
16637,61388,2.75
16638,61389,3.5
16639,61395,4
16640,61402,16.67
16641,61408,0
16642,61409,3.17
16643,61415,6.67
16644,61423,17.5
16645,61434,2.45
16646,61438,11
16647,61439,0
16648,61440,5
16649,61442,4.33
16650,61448,4.71
16651,61455,5.67
16652,61457,9.38
16653,61462,0
16654,61467,0
16655,61468,3.33
16656,61471,5.89
16657,61476,0
16658,61479,6.57
16659,61481,3.36
16660,61488,3.44
16661,61497,0
16662,61502,2.25
16663,61512,10.67
16664,61513,2
16665,61514,0
16666,61515,8.83
16667,61527,7.67
16668,61542,3.57
16669,61550,7.17
16670,61553,0
16671,61556,4.5
16672,61563,3.94
16673,61564,1
16674,61570,0
16675,61587,10
16676,61589,0
16677,61591,2
16678,61598,10.08
16679,61599,4.22
16680,61604,0
16681,61612,4.91
16682,61617,4.06
16683,61620,5.38
16684,61621,10.25
16685,61622,4.21
16686,61631,0
16687,61633,0
16688,61636,4.6
16689,61637,7.33
16690,61644,7.5
16691,61648,6.33
16692,61654,4.67
16693,61655,7
16694,61656,0
16695,61657,6.6
16696,61659,4.91
16697,61662,5.17
16698,61663,7.43
16699,61667,5
16700,61669,4.5
16701,61673,0
16702,61675,7.61
16703,61677,11.3
16704,61679,3.1
16705,61680,4.4
16706,61682,3.86
16707,61683,4.65
16708,61690,1
16709,61691,1
16710,61695,5.6
16711,61700,5.32
16712,61702,2.67
16713,61703,4.17
16714,61705,6.33
16715,61708,0
16716,61711,5.09
16717,61712,3.25
16718,61713,4.4
16719,61717,0
16720,61718,3.43
16721,61723,5.12
16722,61729,3.42
16723,61733,3.8
16724,61736,0
16725,61737,0
16726,61738,0
16727,61739,4.44
16728,61745,0
16729,61749,0
16730,61754,5
16731,61757,4.25
16732,61758,3.5
16733,61759,0
16734,61762,5.14
16735,61764,4
16736,61765,3.67
16737,61770,2.75
16738,61777,0
16739,61786,3.67
16740,61790,4.67
16741,61791,6.33
16742,61795,5.44
16743,61797,4
16744,61798,9.67
16745,61804,4.67
16746,61811,0
16747,61812,5.62
16748,61822,0
16749,61830,4.21
16750,61832,0
16751,61833,2.86
16752,61840,3.29
16753,61850,4
16754,61853,2
16755,61854,0
16756,61872,0
16757,61876,0
16758,61890,10.89
16759,61892,0
16760,61896,2
16761,61897,4.42
16762,61905,5.17
16763,61906,4.2
16764,61908,0
16765,61913,6.57
16766,61914,12.5
16767,61917,2.57
16768,61918,7.2
16769,61919,13.8
16770,61922,0
16771,61925,0
16772,61927,5
16773,61928,4.8
16774,61930,5
16775,61931,4.67
16776,61934,7.5
16777,61937,0
16778,61938,0
16779,61941,0
16780,61943,0
16781,61950,12.25
16782,61951,0
16783,61953,7.25
16784,61956,5.25
16785,61959,5
16786,61961,2
16787,61962,4
16788,61966,3.71
16789,61967,5.33
16790,61968,10.57
16791,61970,4.17
16792,61972,0
16793,61979,5
16794,61981,5.25
16795,61986,4.33
16796,61993,5.17
16797,61995,7
16798,61996,0
16799,61998,3.6
16800,62000,5.17
16801,62002,8.38
16802,62005,3.5
16803,62006,5.57
16804,62011,10.25
16805,62013,3.75
16806,62021,0
16807,62026,3.33
16808,62027,4.55
16809,62028,3.55
16810,62029,1
16811,62030,4.33
16812,62033,5.48
16813,62037,5.75
16814,62044,2.8
16815,62049,5.58
16816,62050,2.29
16817,62060,3.43
16818,62063,12.5
16819,62068,0
16820,62076,0
16821,62084,0
16822,62091,6.6
16823,62093,4.6
16824,62095,3
16825,62098,4.28
16826,62100,5.4
16827,62104,3
16828,62108,5.43
16829,62109,7.5
16830,62121,3
16831,62122,10.57
16832,62133,5.93
16833,62134,0
16834,62137,0
16835,62139,7.83
16836,62141,3.15
16837,62148,0
16838,62151,4.08
16839,62153,7.83
16840,62156,0
16841,62161,7.46
16842,62163,2
16843,62164,1.67
16844,62176,5.5
16845,62181,18.22
16846,62191,2.75
16847,62202,10.25
16848,62204,3.71
16849,62205,4.57
16850,62208,0
16851,62209,8.5
16852,62210,0
16853,62215,9.14
16854,62220,2.5
16855,62222,2
16856,62223,9
16857,62232,0
16858,62233,9.21
16859,62234,2.88
16860,62244,0
16861,62251,6.33
16862,62257,2.83
16863,62261,3.5
16864,62265,3.5
